id;tipoResiduo;direccion;longitud;latitud;nivelLlenado;alerta;fecha
1525084;resto;Gral. Ricardos N°11;-3.71744444679557;40.3967788310502;8;LLENA;2021-08-02T06:43:24.000+0200
1525081;resto;Orense 25;-3.695223;40.451291;2;;2021-08-02T06:03:52.000+0200
1525087;resto;Preciados Entrada Principal De El Corte Inglés;-3.7043829056651;40.4174913104175;2;;2021-08-02T06:23:14.000+0200
1525086;resto;Princesa De Austria CV Pza. Elíptica;-3.71799840093224;40.3847786214776;0;;2021-08-02T05:15:48.000+0200
1525089;resto;Vigen Del Val N°9 (Mercado San Pascual);-3.65357052059623;40.4382656978883;0;;2021-08-02T05:20:01.000+0200
1525088;envases;Mayor CV Esparteros;-3.70513933729958;40.4164605389433;2;;2021-08-02T06:07:12.000+0200
1525090;envases;P° De La Estacion FTE. Fuente De La Capona;-3.68453631657609;40.3536772580684;4;;2021-08-02T06:26:12.000+0200
1525092;envases;Ginzo De Limia N°29;-3.70402355655713;40.4779443691408;0;;2021-08-02T05:26:33.000+0200
1525093;resto;Institución Libre De Enseñanza N°89;-3.62727281257764;40.4234976878125;4;;2021-08-02T05:42:26.000+0200
1525095;resto;Av. Monforte De Lemos CV Pz Mondariz;-3.70534873649059;40.478999384789;2;;2021-08-02T05:42:58.000+0200
1525096;resto;Cabo Machichaco FTE. Cabo De Tarifa;-3.66157644294474;40.3714121107673;2;;2021-08-02T06:14:50.000+0200
1525094;resto;José Del Hierro N°10-12;-3.64853065233803;40.437200349326;4;;2021-08-02T05:49:41.000+0200
1525098;resto;Plaza Mayor De Barajas N°10;-3.57770903772933;40.4740155059976;4;;2021-08-02T06:07:28.000+0200
1525099;resto;José Del Hierro FTE. Florencio Llorente;-3.65286507286996;40.4350783460983;0;;2021-08-02T06:52:33.000+0200
1525102;envases;Pza. Cristina Arce Y Rocío Oña;-3.58723895223785;40.4551376003661;2;;2021-08-02T06:41:30.000+0200
1525104;envases;Manizales (C.C Colombia);-3.63704665272068;40.4720296552404;0;;2021-08-02T02:59:00.000+0200
1525105;resto;Av. Cardenal Herrera Oria CV Ventisquero De La Condesa;-3.71467025669762;40.483440239632;0;;2021-08-02T05:24:45.000+0200
1525106;resto;Av. Monforte De Lemos CV Ginzo De Limia (Puerta La Vaguada);-3.70468661809366;40.4795623828522;4;;2021-08-02T06:36:13.000+0200
1525107;resto;Av. Europa N°27;-3.7876745107814;40.4452196998195;2;;2021-08-02T06:31:35.000+0200
1525108;resto;Arganda 12 (Biblioteca);-3.70811430374392;40.4002973604806;0;;2021-08-02T06:16:55.000+0200
1525109;resto;María De Maeztu CV Federica Montseny;-3.72746307411849;40.4909987615591;2;;2021-08-01T23:17:30.000+0200
1525111;resto;Arequina N°4;-3.64057164475643;40.4691001424422;6;;2021-08-02T06:32:53.000+0200
1525110;resto;P°Castellana 274 CV Padre F° Palau Y Quer;-3.68661286605251;40.4743169584917;0;;2021-08-02T06:39:33.000+0200
1525112;envases;Dulce Chacon (Cercanías Fuente De La Mora);-3.66318431767719;40.4846442321576;0;;2021-08-02T06:37:56.000+0200
1525113;resto;Arequina N°1;-3.64158141517792;40.4691112273781;0;;2021-08-02T06:30:45.000+0200
1525115;resto;Manizales (C.C Colombia);-3.6370453173593;40.4720534994525;0;;2021-08-02T06:38:28.000+0200
1525120;resto;P° Vía Verde De La Gasolina SN (Metro El Capricho, Entrada Clásica);-3.59441889865545;40.4531731327314;4;;2021-08-02T00:46:56.000+0200
1525119;envases;Av. Monasterio De Silos Junto Fla. 79 (Metro Montecarmelo;-3.69579203180187;40.5053194176158;8;LLENA;2021-08-02T05:42:29.000+0200
1525121;envases;Arturo Soria N°126-128 (Arturosoriaplaza);-3.65117317329059;40.4496875997185;0;;2021-08-02T06:31:37.000+0200
1525118;resto;Camino De Ganapanes Junto Fla. 58;-3.71614928680082;40.4760714285701;8;LLENA;2021-08-02T05:26:53.000+0200
1525083;resto;Fuente De La Mora N°3 (Metro Ligero);-3.6632880555148;40.4855100842615;4;;2021-08-02T05:58:56.000+0200
1525143;resto;Alcalá N°654;-3.60814788604924;40.4491070797136;0;;2021-08-02T06:38:04.000+0200
1525144;resto;P° Alberto Palacios N°3-5;-3.70970535464949;40.3463144849913;0;;2021-08-02T06:27:56.000+0200
1525142;resto;Plaza Nelson Mandela FTE. Amparo 31;-3.70338224667952;40.4099436200027;4;;2021-08-02T06:13:51.000+0200
1525145;resto;Glorieta Reales Academias FTE. P° De La Vaguada;-3.70467429675095;40.4813692431574;0;;2021-08-02T05:53:24.000+0200
1525150;resto;Retama 8 (Zona Entrada ECI);-3.67461852241145;40.3952602393081;2;;2021-08-02T06:11:00.000+0200
1525149;envases;María Tudor N°20 (Metro Ligero);-3.65918250021269;40.4969754169136;6;;2021-08-02T06:40:17.000+0200
1525148;envases;Santa Engracia Con Calle María De Guzman;-3.70263798888435;40.4441749919478;0;;2021-08-02T06:29:03.000+0200
1525147;resto;Raimundo Fernández Villaverde (Fla.80) Intercambiador;-3.69235242718621;40.4464232579512;0;;2021-08-02T05:26:19.000+0200
1525151;resto;P° Castellana / Plaza Pablo Picasso;-3.69164824847187;40.4494742877195;4;;2021-08-02T06:14:46.000+0200
1525152;resto;Bravo Murillo 322 (Metro Valdeaceras);-3.69580294399421;40.464088415977;0;;2021-08-02T06:54:51.000+0200
1525153;envases;Acanto 2 (Cines Cinesa);-3.6751152041408;40.3966845558416;0;;2021-08-01T21:27:20.000+0200
1525154;envases;Av. De Las Águilas N°27;-3.76851838008406;40.3835008416563;8;LLENA;2021-08-02T05:58:14.000+0200
1525155;envases;Jordan CV Olavide;-3.70159814674152;40.4330196674004;0;;2021-08-02T05:32:37.000+0200
1525156;resto;P° Alberto Palacios N°1;-3.7091377304562;40.3464037787166;0;;2021-08-02T06:42:28.000+0200
1525157;resto;Plaza De Lavapies FTE. Olivar;-3.70133090132422;40.4089692501244;0;;2021-08-02T06:22:36.000+0200
1525159;envases;Intermedia Sur CV Transversal Sexta;-3.699344;40.333152;4;;2021-08-02T05:46:33.000+0200
1525158;envases;Plaza Manuel Gomez Moreno FTE. N°6 (Entrada Por Orense);-3.69479676795078;40.447768456331;2;;2021-08-02T06:36:14.000+0200
1525160;resto;Pza. Agata;-3.70887899913176;40.3466866384855;0;;2021-08-02T05:23:32.000+0200
1525162;envases;P° De La Florida Estación Príncipe Pio;-3.720491;40.421155;2;;2021-08-02T06:58:23.000+0200
1525161;resto;Plaza De La Beata María Ana De Jesús 9;-3.69514560543859;40.3938433530267;6;;2021-08-02T06:19:54.000+0200
1525165;resto;Plaza De Cuzco Salida Metro Santiago Bernabéu (FTE.101);-3.69082000875658;40.4539080323541;2;;2021-08-02T06:45:27.000+0200
1525163;resto;Ave María CV Travesia Primavera;-3.70097288991027;40.4091764150238;0;;2021-08-02T06:42:35.000+0200
1525166;resto;P° Alberto Palacios Cv Martinez Seco;-3.7127337587742;40.3453018699836;0;;2021-08-02T06:52:15.000+0200
1525164;envases;Intercambiador Aluche Junto Fla. 84;-3.76050343716552;40.3849495861678;0;ERROR;2021-08-02T06:34:18.000+0200
1525171;resto;Parroco Eusebio Cuenca (Entrada Museo Del Ferrocarril);-3.68953388103911;40.3962977975102;6;;2021-08-02T05:49:52.000+0200
1525170;resto;Plaza De La Remonta 6 Fla.64;-3.69714052196201;40.464268662758;0;;2021-08-02T05:55:55.000+0200
1525173;resto;Av. Pablo Iglesias 96 (Metro Francos Rodríguez);-3.71156201200495;40.457244186853;4;;2021-08-02T05:30:19.000+0200
1525172;envases;Paseo De Las Delicias Con Plaza Luca De Tena (Junto Semaforo Y Parque Infantil);-3.69372791391682;40.401667874722;0;;2021-08-02T06:30:41.000+0200
1525167;envases;Glorieta Ruiz Gimenez 3 (Metro San Benardo);-3.70598537624559;40.429892219972;4;;2021-08-02T06:18:07.000+0200
1525168;envases;C° Viejo De Leganes N°179 CV Carrero Juan Ramon;-3.7313157249693;40.3809531566211;0;;2021-08-02T06:59:43.000+0200
1525175;resto;P°Castellana 272 CV Marques De Teorrelaguna;-3.68679132263397;40.4736043859071;0;;2021-08-02T05:34:38.000+0200
1525169;envases;Paseo De Las Delicias 78 (Salida Metro);-3.69439780406434;40.3985120670334;0;;2021-08-02T05:53:48.000+0200
1525178;envases;Av. Pablo Iglesias 96 (Metro Francos Rodriguez);-3.7115666173066;40.4572370071767;0;;2021-08-02T05:32:50.000+0200
1525176;envases;Plaza De Legazpi 1 (Salida Metro);-3.6949327350625;40.3915809943305;6;;2021-08-02T05:35:00.000+0200
1525177;resto;Embajadores FTE.60 Fla.75;-3.70403447880175;40.4076727991648;0;;2021-08-02T06:58:03.000+0200
1525179;envases;Reina Victoria FTE. 2 Boca Metro Mediana;-3.70456270314106;40.4468732061547;0;;2021-08-02T05:27:21.000+0200
1525181;envases;Av. Albufera Esq. Pio Felipe;-3.65404153832652;40.3917530357626;0;;2021-08-02T06:55:04.000+0200
1525182;resto;Plaza De La Prosperidad;-3.67489256680688;40.4442053135037;4;;2021-08-02T05:32:58.000+0200
1525186;envases;Plaza Arturo Barea fte. Parque infantil;-3.70339047178032;40.4081129264859;0;;2021-08-02T05:37:30.000+0200
1525185;resto;Av. De Las Águilas N°27;-3.76847794203488;40.3835082618016;2;ERROR;2021-08-02T02:51:57.000+0200
1525187;resto;Plaza Rodolfo Y Ernesto Halffter;-3.67770447051871;40.446618526971;0;;2021-08-02T06:18:18.000+0200
1525188;envases;San Restituto Meteo Valdezarza;-3.71683373733986;40.4651853511123;0;;2021-08-02T06:33:15.000+0200
1525189;resto;Sinesio Delgado Puerta Lidl;-3.71122205769512;40.4714740485633;0;;2021-08-02T06:56:50.000+0200
1525190;resto;Arroyo Bueno N° 4 CV Av. Real De Pinto;-3.70606368884592;40.3490474654065;0;;2021-08-02T05:54:21.000+0200
1525191;resto;Monforte De Lemos 121 CV Pz Verin;-3.70964763952895;40.4780905340364;4;;2021-08-02T06:57:29.000+0200
1525193;resto;Av. Monforte De Lemos CV Av. Betanzos;-3.71191750176272;40.4776254733986;0;;2021-08-02T05:37:11.000+0200
1525195;resto;Sinesio Delgado Puerta Carrefour;-3.70949766813395;40.47162766378;4;;2021-08-02T06:09:14.000+0200
1525194;resto;Danza CV Av. De Ma Aviación;-3.77316302106572;40.37419669;4;;2021-08-02T06:30:21.000+0200
1525201;envases;Plaza Rodolfo Y Ernesto Halffter;-3.67767791672608;40.4466151069685;6;;2021-08-02T06:10:24.000+0200
1525200;resto;Sinesio Delgado Puerta Mercadona;-3.70806634242768;40.4717508548691;8;LLENA;2021-08-02T06:58:03.000+0200
1525199;envases;P°Castellana CV Av. Monforte De Lemos;-3.68728253283654;40.475249743326;4;;2021-08-02T06:29:08.000+0200
1525196;envases;Francos Rodríguez Entrada Ies Virgen De La Paloma;-3.71594541094447;40.4587746394031;0;;2021-08-02T05:57:10.000+0200
1525198;envases;Av. Alfonso XIII 180 Fla.57 Pz Perú FTE. Jardin De Gloria Fuertes;-3.67633208968557;40.4604907515905;0;;2021-08-02T05:28:21.000+0200
1525206;resto;Av. Monforte De Lemos Entrada Vaguada;-3.70610819030494;40.4791621967343;0;;2021-08-02T05:52:36.000+0200
1525197;envases;Sinfonía CV Danza;-3.77359860712065;40.3732456772266;0;;2021-08-02T05:45:09.000+0200
1525204;resto;Gral. Ricardos N°160 CV Agueda Diaz;-3.73097418101101;40.3891394414943;4;;2021-08-01T21:12:52.000+0200
1525207;resto;Golondrina Estrada Estacion Aravaca;-3.78517376685802;40.4487323027799;0;;2021-08-02T06:10:21.000+0200
1525205;envases;Mayor CV Coloreros;-3.70692172994683;40.416320937789;0;;2021-08-02T05:31:01.000+0200
1525203;envases;Carmen CV Mesonero De Romanos;-3.70502566689236;40.4190153095776;0;;2021-08-02T05:24:45.000+0200
1525202;resto;Av. Rafael Alverti Esq. Torremolinos;-3.64205085072207;40.3851015354012;0;;2021-08-02T06:37:44.000+0200
1525209;resto;Glorieta Cuatro Caminos FTE. Fla.109;-3.70413111351162;40.4473728234296;8;LLENA;2021-08-02T06:35:54.000+0200
1525211;resto;Acanto 2 (Cines Cinesa);-3.67510255704845;40.3966667520595;0;;2021-08-02T05:33:16.000+0200
1525210;envases;Preciados Entrada Principal De El Corte Inglés;-3.70436863552552;40.4174687522307;2;;2021-08-02T06:11:55.000+0200
1525208;resto;Plaza De Cuzco Salida Metro Cuzco;-3.69044794951735;40.4583640844298;4;;2021-08-02T05:43:25.000+0200
1525214;resto;Plaza Arturo Barea fte. Parque infantil;-3.70341221020074;40.4081044518515;4;;2021-08-02T03:20:37.000+0200
1525213;resto;P° Extremadura N° 31 CV Antillon;-3.7285136069318;40.4134884751601;0;;2021-08-02T05:29:09.000+0200
1525212;resto;Jordan CV Olavide;-3.70161845872004;40.4330231198071;6;;2021-08-02T06:06:55.000+0200
1525215;resto;Carmen Gourmet Experience FTE. Fnac;-3.70510759128784;40.4192448323417;2;;2021-08-02T05:44:46.000+0200
1525216;envases;Danza CV Av. De La Aviación;-3.77318464551502;40.3741798599463;4;;2021-08-02T06:39:16.000+0200
1525217;resto;Plaza Manuel Gómez Moreno FTE. N°6 (Entrada Por Orense);-3.69482953860232;40.4477694512481;2;;2021-08-01T19:48:09.000+0200
1525218;envases;Oliva De Plasencia CV Mirabel;-3.77990592473903;40.3784836196488;6;;2021-08-02T05:43:59.000+0200
1525219;envases;Mendez Álvaro N° 40 (Junto Plaza Y Parque Infantil);-3.68458014052154;40.3992876513136;0;;2021-08-02T06:13:55.000+0200
1525220;resto;Pedro Bosch 77 (Salida Cercanías/Metro);-3.67891561302425;40.3962879724785;0;;2021-08-02T06:34:56.000+0200
1525223;envases;Av. De Las Águilas Fte. N°110;-3.78059580459516;40.3813017220725;0;;2021-08-02T06:25:00.000+0200
1525221;resto;Blas Cabrera CV José De Cadalso;-3.7685100660473;40.3775773414234;2;;2021-08-02T06:46:53.000+0200
1525222;envases;Plaza De Lavapies Junto Árbol;-3.70108472234964;40.4088348748566;0;;2021-08-02T06:17:25.000+0200
1525224;envases;Cebreros FTE. Fla.23 (Metro Lucero);-3.74559853490879;40.4048397036486;2;;2021-08-02T05:43:01.000+0200
1525225;envases;Embajadores 39;-3.70423782762265;40.4078860889249;4;;2021-08-02T06:00:11.000+0200
1525227;envases;Bronce 1 (Salida Meteo Planetario);-3.688753;40.393068;6;;2021-08-02T05:48:14.000+0200
1525228;resto;Santa Engracia CV Cuatro Caminos (Isleta Ascensor Metro);-3.70386706054609;40.4464364716341;0;;2021-08-02T05:57:48.000+0200
1525229;envases;Av. Monforte De Lemos 101 CV Ginzo De Limia;-3.704469;40.479138;0;;2021-08-02T06:26:29.000+0200
1525231;envases;Orense 25;-3.695223;40.451321;4;;2021-08-02T05:43:56.000+0200
1525233;resto;Av. Pablo Iglesias CV Reina victoria;-3.70876159757053;40.4474091944352;2;;2021-08-02T05:47:34.000+0200
1525234;envases;Ombu 16 (Salida Cercanías);-3.67760570767326;40.3954632610179;0;;2021-08-02T06:29:07.000+0200
1525235;envases;Padre Piquer (Carrefour);-3.76812938357315;40.3946534807897;0;;2021-08-02T06:02:51.000+0200
1525239;resto;Finisterre N°36 FTE. Fla. 59;-3.70291071048168;40.4804841673047;0;;2021-08-02T05:29:23.000+0200
1525238;resto;Blas Cabrera Junto Fla.65 (Mercado Las Águilas);-3.76799683071737;40.3776689463946;2;;2021-08-02T05:48:44.000+0200
1525244;resto;Princesa CV Paseo Moret;-3.71940875877832;40.4346695711998;0;;2021-08-02T06:21:44.000+0200
1525240;resto;P° De La Florida Estacion Príncipe Pio;-3.720512;40.421132;4;;2021-08-02T05:57:35.000+0200
1525243;resto;Glorieta San Vicente CV P° De La Florida;-3.72010570830529;40.4205385650799;4;;2021-08-02T05:30:10.000+0200
1525253;envases;Padre Piquer (Metro Campamento);-3.76835101675369;40.3945411689511;0;;2021-08-02T06:35:52.000+0200
1525254;envases;P° De La Florida  Estación Príncipe Pio Junto Fla.29;-3.72095695995103;40.4218359215093;0;;2021-08-02T05:39:14.000+0200
1525251;resto;Bulevar Indalecio Prieto Biblioteca;-3.62135993727526;40.3998015773848;0;ERROR;2021-08-02T05:50:33.000+0200
1525255;resto;P° Polideportivo (Centro Deportivo);-3.6031840858282;40.4089287330955;2;;2021-08-02T06:47:46.000+0200
1525248;resto;Av. Albufera Esq. Av. Rafael Alberti (Metro Miguel Hernández);-3.63998146176256;40.387616198265;2;;2021-08-02T06:47:29.000+0200
1525250;resto;Marqués De Monistrol FTE. N°1;-3.72411635141935;40.4144161496946;6;;2021-08-02T06:37:55.000+0200
1525257;envases;Av. Pablo Iglesias CV Juan Montalvo;-3.70903806083506;40.4478866098932;2;;2021-08-02T06:56:48.000+0200
1525456;resto;Encomienda De Palacios N°380;-3.63290559304731;40.3961505177323;6;;2021-08-02T06:39:31.000+0200
1525531;envases;Gral. Ricardos N°1;-3.71650219393031;40.3973007356077;0;;2021-08-02T06:00:44.000+0200
1525533;envases;Gral. Ricardos N°153 CV Gta. Valle Del Oro;-3.73122111569355;40.3887684135078;0;;2021-08-02T05:44:04.000+0200
1525534;envases;Paseo De La Chopera 14 (Casa Del Reloj/Salida Matadero);-3.69724504495237;40.3925559700667;8;LLENA;2021-08-02T06:49:05.000+0200
1525535;resto;Ginzo De Limia CV Melchor Fdez. Almargo;-3.70355305401807;40.476978291076;6;;2021-08-02T06:37:50.000+0200
1525537;envases;Pendiente reubicar.Claudio Moyano;-3.69187159710747;40.4094828578692;0;;2021-08-02T06:43:04.000+0200
1525539;resto;Jorge Manrique CV Serrano;-3.68600711153257;40.4427656923047;0;;2021-08-02T06:55:12.000+0200
1525536;envases;Guatavita N°1 (C.C Colombia);-3.63582852564343;40.4719386341957;0;;2021-08-02T05:31:59.000+0200
1525540;envases;Plaza Conde De Casal N°8;-3.67058271312561;40.4061987281804;0;;2021-08-02T06:29:18.000+0200
1525538;envases;Calderilla N°1 CV Thaler;-3.73783432459163;40.3653121516218;10;LLENA;2021-08-02T06:20:44.000+0200
1525532;resto;Gta. Valle Del Oro FTE. N°3;-3.731056072851;40.3883523169613;2;;2021-08-02T05:41:12.000+0200
1525542;resto;Paseo Santa Isabel CV Alfonso XII;-3.68922782007607;40.407549416198;8;LLENA;2021-08-02T05:56:20.000+0200
1525543;envases;Ancora 1 Esquina Paseo De Las Delicias;-3.69343158694691;40.4030638379128;6;;2021-08-02T05:29:25.000+0200
1525541;resto;Garcia De Paredes 37;-3.69775389541734;40.4367443286883;0;ERROR;2021-08-02T06:32:07.000+0200
1525546;resto;Ginzo De Limia 54 CV Av. Monforte De Lemos;-3.70393;40.478995;0;;2021-08-02T06:07:47.000+0200
1525544;resto;Mendez Álvaro 44;-3.68278223004728;40.3976661989804;6;;2021-08-02T05:24:52.000+0200
1525545;resto;Oliva De Plasencia CV Mirabel;-3.77992786492768;40.3784941978818;0;;2021-08-02T06:43:43.000+0200
1525548;envases;Palos De La Frontera (Polideportivo Integrado, Salida Por Palos De La Frontera);-3.69528291248507;40.4030460733701;2;;2021-08-02T06:37:41.000+0200
1525549;resto;Plaza Carlos Trías Bertrán 4;-3.69424313181883;40.451036698344;6;;2021-08-02T06:35:31.000+0200
1525547;resto;Bravo Murillo 172 (Metro Estrecho);-3.70285313564194;40.4536316801264;0;;2021-08-02T06:54:03.000+0200
1525550;resto;Av. Carabanchel Alto CV Callejon De La Rosa (Metro Carabanchel Alto);-3.75181127798819;40.3719555375283;0;;2021-08-02T06:38:32.000+0200
1525551;resto;José Abascal Con Miguel Ángel (Metro Gregorio Marañon);-3.69138918107327;40.4378838113525;4;;2021-08-02T06:05:12.000+0200
1525552;envases;Orense 79;-3.69438616179559;40.4595823651674;0;;2021-08-02T06:33:51.000+0200
1525554;resto;Plaza Liceo N°3;-3.64409579135717;40.4568966173281;0;;2021-08-02T06:21:43.000+0200
1525553;resto;Castrogeriz N°7 CV Utebo;-3.73895790586518;40.3871059193156;0;;2021-08-02T06:43:49.000+0200
1525555;resto;Mateo Inurria CV P°Habana (Pares);-3.679431;40.46754;0;;2021-08-02T06:56:14.000+0200
1525558;resto;Costa Rica 27 Esq. José María Soler (Sanitas);-3.66876465902313;40.4591237109705;0;;2021-08-02T06:16:36.000+0200
1525556;resto;Esteban Mora Mercado San Pascual;-3.65426053428738;40.4386467521916;2;;2021-08-02T06:59:31.000+0200
1525557;resto;Ofelia Nieto N°1;-3.71139028854059;40.4578268498984;0;;2021-08-02T06:20:09.000+0200
1525560;envases;Orense 18;-3.69504613659648;40.4504711909619;0;;2021-08-02T06:45:36.000+0200
1525559;envases;Av. Monforte De Lemos Entrada Vaguada;-3.70608795158177;40.4791670879136;4;;2021-08-02T05:24:57.000+0200
1525561;resto;Gral. Ricardos N°93 CV C° Viejo De Leganes;-3.7236967447086;40.3932585412213;6;;2021-08-02T06:52:03.000+0200
1525562;resto;Av. Monforte De Lemos FTE. Farolillo 180;-3.70829159180102;40.4787066750297;0;;2021-08-02T06:51:18.000+0200
1525563;envases;Plaza Velazquez (Entrada Museo Del Prado);-3.69286764863185;40.4137974210148;0;;2021-08-02T05:15:40.000+0200
1525564;resto;Francos Rodríguez CV Pirineos;-3.7158197409092;40.4585477807596;4;;2021-08-02T06:26:52.000+0200
1525566;envases;Paseo Acacias 40 (Cercanias);-3.71128918367621;40.4025285493268;0;;2021-08-02T05:20:01.000+0200
1525565;resto;Paseo De Santa M.ª De La Cabeza 41 (Mercadona);-3.69735554389464;40.4029644649893;4;;2021-08-02T06:20:19.000+0200
1525567;resto;Garellano FTE.7 (Bravo Murillo FTE.107C);-3.70553476367349;40.4483465875956;0;;2021-08-02T06:26:22.000+0200
1525569;envases;Parroco Eusebio Cuenca (Entrada Museo Del Ferrocarril);-3.689507126497;40.3962729289316;0;;2021-08-02T05:23:40.000+0200
1525568;resto;La Estrada CV Francisco Sancha;-3.6936642115222;40.4882409453024;4;;2021-08-02T06:19:01.000+0200
1525571;resto;Gta. Santa M.ª De La Cabeza 8 (Pasillo Verde);-3.6995973283193;40.4009277493779;2;;2021-08-02T06:14:57.000+0200
1525570;resto;Islas Cíes N°19;-3.71837820374322;40.4801947967517;8;LLENA;2021-08-02T06:07:50.000+0200
1525573;resto;C° Viejo De Leganes N°128 CV Ángel Ripoll;-3.73012642911044;40.3825255440474;2;;2021-08-02T06:36:09.000+0200
1525572;resto;Orense 18;-3.6950462851071;40.4504854909449;4;;2021-08-02T05:57:57.000+0200
1525575;resto;Bravo Murillo 205 Salida Metro Estrecho;-3.70273991904942;40.4553438161105;0;;2021-08-02T06:32:02.000+0200
1525574;resto;P° Castellana 214;-3.68899906807506;40.46495867646;4;;2021-08-02T05:46:49.000+0200
1525576;resto;Doctor Esquerdo (Hospital Beata María Ana);-3.6690745996442;40.4179778805303;6;;2021-08-02T05:49:06.000+0200
1525578;resto;Carmen CV Galdo FTE. Banco Santader;-3.70404711519919;40.4181881887912;4;;2021-08-02T06:19:49.000+0200
1525577;resto;Plaza Arturo Barea (Al lado Estatua);-3.70346677482952;40.4084783524487;0;;2021-08-02T06:24:09.000+0200
1525579;resto;Bravo Murillo 359 CV Nardo;-3.69288235540422;40.4653525975418;0;;2021-08-02T05:53:39.000+0200
1525581;envases;C° Viejo De Leganes N°128 CV Ángel Ripoll;-3.73011412824549;40.3825411155407;0;;2021-08-02T05:52:35.000+0200
1525580;envases;Avda. Oporto N°53 CV C° Viejo De Leganes;-3.7278083994833;40.3861814556916;0;;2021-08-02T05:21:37.000+0200
1525589;resto;Ramirez De Prado 3 (Biblioteca);-3.69063471143576;40.3996128170757;4;;2021-08-02T05:58:24.000+0200
1525588;resto;Valle Del Oro N° 31 CV C° Viejo De Leganes;-3.72691248418773;40.3876578073629;4;;2021-08-02T05:56:28.000+0200
1525584;resto;Puerta De Alcala (Tramo Entrada Retiro);-3.68808492112814;40.4196669201532;0;;2021-08-02T06:54:39.000+0200
1525590;resto;Bustamante Con Juan Martin El Empecinado;-3.68823328339152;40.4005046905741;0;;2021-08-02T05:39:27.000+0200
1525592;envases;Ramirez De Prado 3 (Biblioteca);-3.69061901375919;40.3996021837325;0;;2021-08-02T05:30:51.000+0200
1525587;resto;Bustamante 1 (Salida Cercanías Delicias);-3.69347342982851;40.4005681533161;4;;2021-08-02T06:49:09.000+0200
1525586;resto;Av. Logroño CV Playa De Riazor (Metro Barajas);-3.58255283427079;40.4757681914078;0;;2021-08-02T05:42:28.000+0200
1525591;resto;Juan José Martínez Seco CV Sta. Petronilla;-3.69234295252361;40.3514450648355;4;;2021-08-02T06:43:44.000+0200
1525582;envases;Gran Via Villaverde Acceso Estacion Villaverde Bajo;-3.68367498711786;40.3528052646212;0;;2021-08-02T06:09:13.000+0200
1525583;resto;Bravo Murillo 122 (Mercado Maravillas);-3.70352685806413;40.4491177473913;0;;2021-08-02T05:47:47.000+0200
1525585;envases;San Cipriano CV Villardondiego;-3.60811083420481;40.4042488332061;6;;2021-08-02T06:07:41.000+0200
1525594;envases;Av. Europa N°27;-3.7875452523854;40.4452384579143;0;;2021-08-02T05:31:57.000+0200
1525593;envases;Plaza Conde De Casal FTE. 5;-3.66957075132904;40.4067421063048;6;;2021-08-02T06:18:15.000+0200
1525595;resto;Alejandro Cason CV Doctor Reinosa;-3.73128787349966;40.4806644500956;4;;2021-08-02T06:27:37.000+0200
1525596;resto;Finisterre N°46 FTE. Fla. 60;-3.70298786138827;40.4806982235513;0;;2021-08-02T05:27:13.000+0200
1525598;envases;Gta. Valle Del Oro FTE. N°4;-3.73080393445442;40.3882418783587;8;LLENA;2021-08-02T05:51:55.000+0200
1525597;resto;Plaza Conde De Casal Fte.5;-3.66955827856408;40.4067421785335;0;;2021-08-02T05:48:48.000+0200
1525599;resto;Av. De Los Andes N°46 (Mcdonalds);-3.61913894158135;40.4557098689367;0;;2021-08-02T06:29:26.000+0200
1525600;envases;Plaza Moncloa Intercambiador;-3.71972602579689;40.4347707009229;0;;2021-08-02T05:44:59.000+0200
1525601;envases;Gta. Valle Del Oro FTE. N°3;-3.73103757639442;40.3883715034115;0;;2021-08-02T06:49:48.000+0200
1525602;resto;Ancora 1 Esquina Paseo De Las Delicias;-3.69346439821602;40.4030707925285;0;;2021-08-02T05:24:15.000+0200
1525604;resto;Gral. Ricardos N° 126 CV Blasa Pérez;-3.72695325649676;40.3917662972497;2;;2021-08-02T05:52:40.000+0200
1525603;resto;Gta. Embajadores 6 (Metro Embajadores, Intercambiador);-3.70252713879576;40.40455462;0;;2021-08-01T21:32:03.000+0200
1525605;resto;Plaza Velazquez (Entrada Museo Del Prado);-3.69284897547328;40.4138011086083;2;;2021-08-02T00:53:29.000+0200
1525606;resto;Av. Europa N°27 Bankinter;-3.78678120372757;40.4452674966873;0;;2021-08-02T05:27:53.000+0200
1525607;envases;Av. Monforte De Lemos CV Av. Betanzos;-3.71203064934272;40.4779942377704;0;;2021-08-02T06:25:48.000+0200
1525608;resto;Gral. Ricardos N°76 CV Paulina Odiaga;-3.72316206906981;40.3938399228223;2;;2021-08-02T06:24:19.000+0200
1525609;envases;Hacienda De Pavones N°348;-3.63367689579005;40.400040906813;0;;2021-08-02T05:28:48.000+0200
1525610;resto;Ronda De Valencia 1 (Lidl);-3.69961159181491;40.4057450512778;4;;2021-08-02T06:54:04.000+0200
1525611;envases;José Del Hierro N°10-12;-3.64854462069518;40.4371931195977;6;;2021-08-02T06:27:32.000+0200
1525612;resto;Glorieta Pintor Sorolla 2 CV Sta. Engracia (Al Lado De Fla.4);-3.69904967268559;40.4350488832094;0;;2021-08-02T06:20:17.000+0200
1525613;resto;Palos De La Frontera (Polideportivo Integrado, Salida Por Palos De La Frontera);-3.69522983638095;40.4030392411208;0;;2021-08-02T05:37:46.000+0200
